ID	Discrete1	Discrete2	Discrete3	Discrete4	Discrete5	Discrete6	Discrete7	Discrete8	Discrete9	Discrete10	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Numeric21	Numeric22	Numeric23	Numeric24	Numeric25	Numeric26	Numeric27	Numeric28	Numeric29	Numeric30	Numeric31	Numeric32	Numeric33	Numeric34	Numeric35	Numeric36	Numeric37	Numeric38	Numeric39	Numeric40	Numeric41	Numeric42	Numeric43	Numeric44	Numeric45	Numeric46	Numeric47	Numeric48	Numeric49	Numeric50	Numeric51	Numeric52	Numeric53	Numeric54	Numeric55	Numeric56	Numeric57	Numeric58	Numeric59	Numeric60	Numeric61	Numeric62	Numeric63	Numeric64	Numeric65	Numeric66	Numeric67	Numeric68	Numeric69	Numeric70	Numeric71	Numeric72	Numeric73	Numeric74	Numeric75	Numeric76	Numeric77	Numeric78	Numeric79	Numeric80	Numeric81	Numeric82	Numeric83	Numeric84	Numeric85	Numeric86	Numeric87	Numeric88	Numeric89	Numeric90
Row619	YH	RS	WE	IQ	KS	OK	BC	NI	VN	XP	0.72127229	0.24341496	0.60671474	0.87042207	0.89927483	0.77653556	0.17297279	0.08192809	0.39031116	0.98614345	0.45831909	0.48019503	0.26060849	0.86652862	0.10702632	0.66508396	0.58075853	0.80907540	0.72345860	0.46938373	0.12296948	0.07128839	0.55270877	0.69487983	0.83793432	0.84379573	0.59762029	0.28820597	0.80724813	0.02810277	0.13586347	0.08145443	0.81712875	0.73816096	0.56737931	0.18553232	0.56914914	0.76830545	0.82009045	0.10917167	0.35521634	0.44751811	0.82220840	0.88406229	0.59209677	0.45902590	0.27131902	0.58380876	0.97756751	0.50160969	0.74144245	0.27946920	0.06468904	0.93804795	0.69714758	0.37767395	0.72930469	0.44853574	0.19076147	0.25935486	0.10519579	0.89612793	0.12676433	0.28249038	0.84521283	0.69143471	0.30691468	0.19633507	0.44820339	0.04134289	0.24683248	0.45874197	0.62572980	0.19034100	0.11859478	0.61984758	0.50705426	0.67477096	0.83779489	0.72117742	0.51674706	0.50830579	0.47102101	0.38688914	0.63904030	0.56619391	0.76217918	0.18736805	0.97735681	0.42985968
Row620	RE	ZD	NS	QL	XJ	BF	JF	JJ	HK	GG	0.98810634	0.50846751	0.99551712	0.82272815	0.35490706	0.24341216	0.06316779	0.62798591	0.06360446	0.77976476	0.22915716	0.29021368	0.92056896	0.22660288	0.73640740	0.05647207	0.50402254	0.44208579	0.87466482	0.51447206	0.58793353	0.46686260	0.35531001	0.93128548	0.16744387	0.76518506	0.35081258	0.93459334	0.15688080	0.73625318	0.85463832	0.02935571	0.02295037	0.26214719	0.43402106	0.79370301	0.03164408	0.24918636	0.80729039	0.21556097	0.65600100	0.35138526	0.11067029	0.09332746	0.02004885	0.12626136	0.76778597	0.55617495	0.14023516	0.81150566	0.61458047	0.82367934	0.84169561	0.91778788	0.86193094	0.59463928	0.85846547	0.58900960	0.66761728	0.75844450	0.12022641	0.65239297	0.55362320	0.13810006	0.18454424	0.42596384	0.73127828	0.98101715	0.81052076	0.86783344	0.15296112	0.01719547	0.13307958	0.10233115	0.21354337	0.23053866	0.12831073	0.53874968	0.36718414	0.80994824	0.36600927	0.38813243	0.03242865	0.07964957	0.71237650	0.23758031	0.92754418	0.08989833	0.81572345	0.21408870
Row621	RE	QX	XR	PJ	UN	PE	JI	FB	LJ	YI	0.79269839	0.11931331	0.10938988	0.05948488	0.53743655	0.71756072	0.08841198	0.99974598	0.71551860	0.76753755	0.80176167	0.36982998	0.90505398	0.24941512	0.94822020	0.70832051	0.65254127	0.82178286	0.63658257	0.30883011	0.83323168	0.62901056	0.65500369	0.10438981	0.50542570	0.92607047	0.23929526	0.68607955	0.59115512	0.28842876	0.82199405	0.17804717	0.61212369	0.27853577	0.83449928	0.08937585	0.19395613	0.55165456	0.45481334	0.09471695	0.03393630	0.87930722	0.86629465	0.93067422	0.95261119	0.31211749	0.75774734	0.17995473	0.56725262	0.93232463	0.65448184	0.87644627	0.68149766	0.09531978	0.49316623	0.91960166	0.87053229	0.88241014	0.82322930	0.99258288	0.40743955	0.62529684	0.86325692	0.58576710	0.15463240	0.96822882	0.16311704	0.59682286	0.93359126	0.19863092	0.20041862	0.79973979	0.82157508	0.32795316	0.90517098	0.50418938	0.30553308	0.68971948	0.22577510	0.15830826	0.80668227	0.53119828	0.55507969	0.14199276	0.85360670	0.10722305	0.19097826	0.41048706	0.65113839	0.39920920
Row622	VO	BP	SL	QW	RY	QI	DO	DS	BN	DH	0.60555853	0.92636586	0.78526439	0.89612129	0.51719685	0.91007408	0.42674010	0.45257114	0.19676528	0.94705121	0.05671976	0.75556489	0.12646033	0.06033317	0.93350561	0.48259052	0.15996415	0.61614704	0.08537891	0.81751554	0.45905759	0.52514729	0.98745955	0.16970110	0.68127063	0.07097907	0.06886506	0.99196905	0.96598183	0.20807285	0.34876181	0.47329193	0.94920479	0.05694276	0.97864145	0.73602140	0.58938706	0.20796304	0.88972849	0.98299978	0.49835369	0.92732797	0.43275116	0.66330066	0.59010992	0.11594256	0.07141950	0.72523212	0.40507926	0.43063964	0.62879378	0.76899288	0.20002671	0.23675380	0.44800454	0.43912465	0.79766813	0.15667690	0.19760697	0.01193876	0.44399988	0.39370345	0.03944104	0.69479152	0.24596577	0.49475839	0.20850405	0.91154277	0.22361124	0.98687325	0.10319213	0.84764921	0.78296362	0.29824227	0.31162151	0.81656660	0.23699749	0.85487133	0.75522269	0.31970624	0.56326756	0.95107405	0.55783283	0.52004608	0.65383336	0.45603110	0.92989421	0.18642647	0.07721929	0.16085929
Row623	QB	NR	TY	GK	UM	FW	LM	WB	VR	IN	0.83640978	0.56296404	0.51432107	0.50780146	0.32709086	0.49158180	0.73244686	0.31309316	0.89385651	0.73650318	0.91412800	0.54520540	0.22535481	0.33699524	0.49103060	0.24455196	0.39433418	0.78367702	0.56918871	0.56828789	0.00035612	0.05229754	0.03748494	0.24839083	0.93456402	0.90941272	0.21219558	0.59087904	0.17586562	0.67330659	0.34297350	0.97923051	0.83922827	0.10055758	0.55328316	0.26857230	0.12848891	0.83510882	0.60664796	0.19400387	0.94272244	0.37799255	0.50689379	0.13415867	0.94754885	0.41044743	0.69690447	0.42316203	0.89717531	0.26313646	0.05072422	0.54850320	0.84300585	0.26331357	0.60341611	0.30925259	0.49352336	0.67734719	0.47489560	0.39320175	0.71510484	0.99475811	0.96449945	0.13368300	0.76080641	0.62781803	0.96800976	0.57902770	0.23488439	0.34735884	0.13514035	0.86568163	0.31905005	0.59861263	0.52812694	0.93364105	0.10736997	0.04096222	0.63295943	0.58025100	0.86297664	0.04192310	0.60728726	0.01004128	0.09436757	0.64150923	0.38597731	0.83152040	0.76843654	0.91263010
Row624	PU	ML	MJ	DA	LZ	EG	QS	BV	GR	UH	0.83800662	0.03588548	0.09011666	0.78401793	0.26997859	0.20551293	0.88018303	0.78593026	0.05402565	0.47682339	0.24084234	0.12181005	0.50617287	0.92282239	0.48020094	0.75505845	0.59339346	0.29834583	0.31174227	0.88240656	0.39946038	0.36585965	0.90104954	0.99399427	0.56104191	0.05137628	0.15941119	0.17544109	0.27299214	0.32616498	0.20175425	0.83964245	0.01322759	0.21884082	0.53118049	0.86189431	0.36417818	0.50216370	0.29418217	0.70581919	0.24411676	0.04393944	0.57994388	0.48461738	0.66943895	0.07441154	0.70628867	0.45099263	0.75045237	0.76295869	0.95534778	0.17942629	0.93969286	0.69910287	0.96462177	0.53634029	0.42042864	0.75014872	0.50958404	0.91376124	0.77527514	0.33030988	0.02730267	0.36112842	0.68673754	0.35948283	0.50906545	0.57548950	0.67193502	0.40828403	0.50505161	0.78968966	0.71855071	0.00258242	0.44154576	0.79791311	0.89656545	0.29421116	0.62676520	0.25616439	0.24928721	0.04370248	0.13056033	0.60631431	0.42494288	0.16057843	0.83865032	0.65240304	0.31872801	0.41027553
Row625	EJ	VL	NU	BV	BK	SH	EK	VY	OD	FP	0.27919241	0.14952124	0.73354082	0.79090763	0.78450765	0.68019221	0.35037153	0.15483040	0.80328558	0.48471062	0.53305096	0.61721777	0.85145447	0.74640624	0.26619500	0.46069539	0.55251199	0.45512579	0.62447406	0.56275285	0.57603389	0.95044943	0.29580889	0.24459836	0.37014308	0.88946953	0.79613313	0.96523214	0.13266525	0.36047153	0.41905843	0.94151001	0.57481006	0.83978213	0.74269410	0.75257059	0.57033832	0.06945360	0.15904436	0.37091150	0.56495126	0.55523699	0.07513102	0.42438883	0.27564910	0.09655948	0.31025266	0.96266886	0.47057678	0.33463006	0.56210078	0.87537960	0.14417549	0.74749945	0.23711590	0.22561907	0.58295267	0.53201828	0.55835094	0.93978429	0.13260703	0.92310355	0.42358082	0.03718398	0.84713512	0.30418929	0.09307876	0.13375833	0.72339574	0.19054354	0.54005070	0.11011427	0.21783561	0.80038672	0.65298357	0.68095260	0.48021314	0.62426121	0.65810124	0.56288861	0.11115992	0.16632111	0.00738624	0.43723466	0.14686465	0.17618061	0.29259962	0.93158931	0.58729900	0.00771578
Row626	WE	AC	ZM	OB	JC	PO	EJ	FW	PU	LH	0.29483784	0.63728192	0.20099649	0.26547703	0.60667961	0.11556472	0.31058055	0.75937044	0.93559655	0.55949815	0.02165109	0.70411606	0.13027388	0.72810446	0.04018971	0.43211803	0.69354960	0.78773539	0.27384056	0.67444133	0.46249784	0.63027290	0.26727879	0.82596673	0.34611247	0.35716939	0.08731238	0.62889012	0.92204348	0.04772955	0.79481852	0.43693639	0.24631155	0.98959220	0.07093710	0.67387095	0.69767378	0.91647020	0.41058118	0.78583944	0.39635109	0.90012768	0.46397497	0.26453277	0.84727415	0.54378761	0.20809395	0.28789825	0.61906914	0.09871455	0.07867120	0.21156366	0.19388126	0.54919314	0.18459886	0.41157538	0.66810389	0.25140620	0.50517133	0.80598719	0.17927477	0.17634690	0.31665356	0.96603462	0.31485312	0.10971577	0.75146034	0.38247268	0.09778803	0.78094095	0.96117182	0.88160012	0.40432039	0.93673129	0.05855959	0.90136284	0.70597128	0.45126747	0.96672136	0.32879500	0.48166552	0.96597154	0.76438792	0.51898560	0.68912374	0.05369032	0.24672601	0.11494667	0.34464865	0.78517517
Row627	BK	GR	HV	NU	AL	PV	WX	GK	OB	JD	0.56538548	0.13125270	0.38559559	0.28628893	0.66475649	0.31024604	0.37469504	0.35676227	0.14689102	0.23821100	0.92952214	0.50810936	0.84854350	0.10153069	0.96505034	0.44019771	0.83539868	0.39647575	0.47780452	0.60329288	0.07040856	0.33870706	0.32848987	0.09175419	0.95262366	0.91451964	0.81263744	0.17365846	0.06028474	0.60152819	0.77623342	0.56201652	0.19355445	0.55005404	0.75618620	0.11597806	0.65954644	0.98161540	0.37360330	0.12970496	0.95768590	0.77422217	0.27192200	0.53615330	0.75894808	0.63265171	0.02738272	0.72034560	0.32982685	0.14225470	0.23858568	0.92112622	0.46523103	0.45205881	0.59554641	0.96873428	0.28727292	0.51907972	0.48241908	0.41027433	0.40712012	0.29161704	0.31802355	0.87258875	0.32832958	0.46645572	0.41068426	0.15567874	0.97676450	0.59255383	0.10047756	0.10807346	0.97336554	0.06205646	0.92363791	0.00445708	0.85589437	0.95926038	0.66954643	0.35056534	0.07537249	0.15119824	0.32834913	0.45325014	0.60106584	0.32717411	0.37604653	0.29610164	0.11432607	0.98716191
Row628	OM	GT	KG	ST	AF	VA	AT	PJ	IQ	YR	0.74201755	0.16443298	0.00016441	0.34679014	0.98462468	0.94155128	0.91322135	0.41407766	0.51818006	0.42797003	0.51354930	0.52071926	0.07103612	0.07666927	0.89605968	0.46600093	0.50403238	0.68169340	0.17801825	0.11493940	0.03923377	0.97585212	0.50701961	0.96302595	0.77279013	0.11426304	0.91514058	0.10483040	0.86638774	0.27471575	0.34753045	0.97796219	0.67183676	0.09209450	0.19812333	0.82075974	0.63896413	0.16400945	0.81732457	0.11684441	0.78218732	0.29050959	0.23145695	0.32301500	0.90918268	0.20661134	0.39702154	0.16319332	0.65650939	0.32295658	0.36284969	0.81703586	0.11127444	0.60102751	0.20478082	0.88115250	0.36195822	0.59318398	0.92451199	0.61242811	0.43552220	0.72219421	0.12170572	0.81125543	0.97166800	0.66916954	0.51539506	0.66330668	0.85115728	0.30506364	0.44735048	0.02214505	0.50878667	0.53985414	0.47109562	0.73969318	0.15109703	0.63232708	0.39312280	0.25448240	0.21420249	0.43780615	0.24547519	0.21933374	0.53098581	0.40158889	0.92755472	0.06092626	0.00921513	0.72151628
Row629	JT	YJ	SF	MH	CQ	TB	TM	SK	AU	HK	0.73941378	0.23480873	0.17572038	0.40155068	0.39214254	0.14881314	0.27152975	0.39760319	0.70574795	0.67831541	0.09995143	0.43152284	0.74524564	0.95094444	0.80474322	0.70211380	0.99898087	0.25364583	0.26721664	0.48583230	0.84727609	0.99760821	0.27646669	0.11464965	0.47630688	0.93384083	0.90532539	0.28119241	0.06166081	0.25638530	0.89085922	0.27272153	0.70730362	0.27796079	0.77979511	0.20622482	0.95586775	0.11997977	0.24742045	0.79908486	0.81409059	0.40659532	0.23786596	0.35522019	0.17418880	0.47528716	0.50114944	0.34945602	0.78057210	0.20795785	0.26150230	0.33347783	0.05826245	0.64985617	0.53149165	0.67697663	0.30172398	0.32558544	0.17664965	0.10622404	0.19421959	0.59833803	0.07766476	0.40347711	0.68311258	0.40615624	0.93926794	0.98482142	0.64280540	0.41005780	0.62952510	0.92020021	0.93496277	0.88085235	0.86798287	0.71109821	0.84259982	0.77293159	0.04988903	0.83533605	0.86103773	0.98699080	0.37338410	0.87457880	0.89024073	0.48023095	0.01117031	0.69841034	0.22320057	0.73342996
Row630	MG	RI	OC	NT	EQ	AG	DG	TD	OI	TF	0.72853414	0.39749261	0.73562345	0.11497707	0.62542170	0.40988824	0.30855549	0.51198708	0.97191185	0.34666707	0.39450744	0.17770868	0.86342700	0.35048810	0.16814613	0.70162933	0.11470705	0.99377727	0.51040733	0.78163013	0.24862857	0.94328253	0.55592850	0.31391179	0.98788300	0.80382718	0.42193097	0.09309716	0.86797766	0.52881175	0.55418730	0.01472914	0.79445803	0.78582773	0.69569201	0.34251271	0.83916671	0.38941793	0.02468216	0.63600905	0.90399638	0.09203430	0.73219881	0.05344997	0.94202249	0.39909149	0.09757874	0.18257510	0.60968542	0.55513428	0.07929546	0.33410844	0.32242148	0.52158710	0.22267636	0.78999338	0.54511662	0.68234069	0.43643380	0.70351415	0.42878452	0.65324047	0.69038235	0.11980055	0.32043904	0.38160727	0.97363004	0.88156239	0.43425069	0.23897577	0.36203261	0.97393194	0.39872899	0.99233375	0.28064854	0.66552185	0.63580891	0.96894366	0.07297809	0.90087350	0.27656930	0.40364153	0.29130633	0.58530634	0.33842071	0.89955459	0.91270969	0.27204069	0.34394651	0.12377059
Row631	JX	TJ	NC	PI	NJ	KA	ZA	GN	KJ	FP	0.56586584	0.75813895	0.90043151	0.10072489	0.74951315	0.70039187	0.34545826	0.82928949	0.88179466	0.85410869	0.87830651	0.98581173	0.04083838	0.08097884	0.54153612	0.10941912	0.34127649	0.14651625	0.32534151	0.32446822	0.45728292	0.57674831	0.81036457	0.17321371	0.56627712	0.85406906	0.38515915	0.45763666	0.82814253	0.85966323	0.73329252	0.24322409	0.52048509	0.68315166	0.58022924	0.38829562	0.97017009	0.79464504	0.90637051	0.74722037	0.10711249	0.82771020	0.94160978	0.99545031	0.33731254	0.65354631	0.91146963	0.83060424	0.23124420	0.13742912	0.97361050	0.07864554	0.34945301	0.15147846	0.76208497	0.44166876	0.47928566	0.87841609	0.77752012	0.76212372	0.69440588	0.16245303	0.56850285	0.75038426	0.52513925	0.34220179	0.77812725	0.42424919	0.87472917	0.59695129	0.79460615	0.44022725	0.39871784	0.47207276	0.77214196	0.47484695	0.57867091	0.37742460	0.92296107	0.80823926	0.82894466	0.19152763	0.66202128	0.96327642	0.03394538	0.97469296	0.96799461	0.85133629	0.47275758	0.12953454
Row632	JV	AM	XQ	LR	RQ	SI	LS	KS	SH	SO	0.01916530	0.56871131	0.34719059	0.42371610	0.57339460	0.62042181	0.96514502	0.66205279	0.87192857	0.00153670	0.30600686	0.17249333	0.61081406	0.83412377	0.19195359	0.18324808	0.95058298	0.26343153	0.52566490	0.29194359	0.54856660	0.67441398	0.93143539	0.94596177	0.03892072	0.78679042	0.71388776	0.20127860	0.29183555	0.09600928	0.08681173	0.52163329	0.78227483	0.04415394	0.88528361	0.50730044	0.33676735	0.24917712	0.43833241	0.26469615	0.94882685	0.15410481	0.21193653	0.09464667	0.83392100	0.91783196	0.09823012	0.49247238	0.24089609	0.32280783	0.64268536	0.30315708	0.16325053	0.21610119	0.15788897	0.82656829	0.41047124	0.37263410	0.34192728	0.02867014	0.95579758	0.76990913	0.86218856	0.59095752	0.44227755	0.24012873	0.72967884	0.77601947	0.60354137	0.56761340	0.33972807	0.27076513	0.02381791	0.88056208	0.48931122	0.09520412	0.99488755	0.20318716	0.23785405	0.65033778	0.12190432	0.76248533	0.21788141	0.59706286	0.43866887	0.87704608	0.40130294	0.23770897	0.20002777	0.78578067
Row633	OF	XF	FD	FW	WE	HF	CY	UT	KP	QE	0.57373606	0.03104883	0.12367485	0.30088197	0.50187263	0.33507143	0.54805127	0.01572623	0.12547211	0.54449424	0.51865752	0.56287684	0.29034251	0.79283665	0.99438291	0.68400174	0.72283165	0.36122105	0.43322831	0.53454424	0.04110408	0.79085644	0.13976308	0.06830279	0.34058922	0.76391109	0.83262848	0.41357853	0.23505974	0.24265388	0.70036723	0.46347683	0.33619821	0.25232003	0.45861222	0.01710148	0.59483717	0.23798895	0.15068792	0.34671389	0.21601356	0.24885918	0.50520687	0.03102277	0.13801079	0.94311291	0.73871005	0.47722870	0.07913169	0.77054685	0.44545657	0.62906035	0.32412975	0.91269797	0.21241381	0.70641981	0.86477089	0.89592223	0.97198500	0.93938029	0.43021147	0.76366061	0.23648420	0.20143287	0.25622499	0.06648905	0.60657400	0.41294207	0.12356415	0.66668692	0.96377888	0.45486129	0.79881751	0.14456571	0.97829993	0.39021294	0.68009615	0.43313825	0.80008294	0.81500089	0.06372861	0.96481127	0.16731324	0.17990485	0.74362811	0.32106240	0.00070682	0.98244998	0.35816977	0.58391849
Row634	GG	RP	OY	FJ	VI	MR	AE	FJ	ZA	JA	0.03447854	0.79997386	0.56964529	0.83034176	0.46587534	0.49407025	0.16337514	0.40509043	0.57882224	0.39282512	0.52162183	0.85381257	0.29158368	0.44180299	0.09102066	0.86224756	0.92623446	0.02900991	0.98802545	0.97527436	0.53770307	0.93152246	0.85164072	0.85765138	0.92309208	0.14981582	0.03271666	0.78227204	0.97079747	0.91269495	0.26239632	0.43073542	0.23304922	0.74770386	0.95242171	0.37058750	0.68409703	0.31396405	0.74395753	0.74643934	0.91456675	0.96984868	0.26841051	0.95288449	0.91054071	0.07028233	0.38555352	0.86604678	0.93453446	0.15017758	0.56822842	0.91795124	0.78094618	0.60321864	0.66537581	0.04334292	0.61446189	0.47277319	0.27993877	0.85635258	0.11701825	0.48061062	0.90791899	0.16701234	0.36895240	0.02806383	0.17756971	0.50086398	0.09342692	0.73183550	0.46524165	0.53466205	0.85806671	0.67154958	0.82533205	0.77132484	0.50320585	0.78359024	0.92545882	0.04716739	0.34780809	0.92276043	0.54442738	0.66915603	0.24121839	0.31854469	0.99941673	0.99755730	0.74850520	0.29711914
Row635	VD	WO	CO	AC	LO	TH	DK	XX	MH	CS	0.74243717	0.29845721	0.72427394	0.51736437	0.07545832	0.25509319	0.01556251	0.70819868	0.15261435	0.49362063	0.43418999	0.70884368	0.81076861	0.06834341	0.32550951	0.59527195	0.51307727	0.80531524	0.45772092	0.61885619	0.14810717	0.80147369	0.66619332	0.41929501	0.49025983	0.68671499	0.26490268	0.76189534	0.76839246	0.93025268	0.72868548	0.13480146	0.39223226	0.56088445	0.99136206	0.92823655	0.20476457	0.13288302	0.55637631	0.16317652	0.24367717	0.51657110	0.81003668	0.67740413	0.80498632	0.38810220	0.43378730	0.31215054	0.88175861	0.87130631	0.57005044	0.25710433	0.29782226	0.54168858	0.24823560	0.16721953	0.29811433	0.37951394	0.54938978	0.44364620	0.27018899	0.23726612	0.52774109	0.20243760	0.04311311	0.02709117	0.45981797	0.10610583	0.78355247	0.50432362	0.06779162	0.88359316	0.80878443	0.31644657	0.45964563	0.95585279	0.26248942	0.11601814	0.88261923	0.53788625	0.84531968	0.18575261	0.88947246	0.87666462	0.44673639	0.79493863	0.63764140	0.94588724	0.28749159	0.07738008
Row636	JO	OU	SB	AB	BR	KS	CE	IF	DJ	LL	0.02504446	0.42706665	0.29718391	0.75948505	0.13575668	0.70049311	0.50945658	0.96594387	0.30966876	0.91221113	0.69025137	0.80003795	0.15175118	0.77654667	0.58266743	0.49931982	0.55056014	0.19619671	0.50906924	0.23009241	0.78379441	0.78710485	0.12505317	0.71754458	0.03722330	0.42815729	0.12574828	0.80826673	0.88052222	0.61019230	0.05503365	0.08329093	0.00328484	0.56817151	0.31396282	0.61748124	0.89080651	0.24493058	0.22395294	0.98762706	0.91207220	0.67299501	0.04127915	0.93367215	0.15371051	0.40693613	0.26372852	0.80300221	0.48329319	0.48427794	0.46442968	0.56486002	0.95879295	0.53541661	0.84552475	0.06810265	0.44001373	0.70143283	0.46747445	0.22072158	0.75885384	0.24931088	0.99133014	0.83489830	0.30823324	0.89000832	0.63920368	0.29895834	0.24432959	0.39602530	0.23273055	0.52233278	0.90105451	0.89527451	0.23130234	0.42394131	0.01181226	0.41749917	0.96396022	0.14727140	0.05556648	0.14405037	0.46666671	0.89739332	0.48333451	0.21175226	0.33682389	0.70297995	0.50680030	0.29209313
Row637	HA	RT	XZ	BW	GT	IF	XY	WM	RS	DA	0.16405136	0.18916855	0.38748462	0.28078219	0.10293281	0.41733631	0.11845482	0.42381354	0.10951014	0.86861185	0.70033420	0.99505282	0.41144069	0.37469080	0.79852997	0.25969092	0.11363331	0.19137632	0.15428201	0.60538418	0.71701110	0.11666747	0.44213846	0.39817319	0.01467203	0.72580282	0.95511478	0.73119690	0.50728372	0.23302655	0.19773967	0.73678341	0.88816567	0.84942634	0.42322317	0.61513508	0.88434948	0.10401262	0.18718914	0.94758349	0.23133167	0.74261087	0.51711585	0.68233863	0.27866390	0.80782970	0.82284440	0.53522426	0.58635772	0.84540804	0.14291045	0.89096770	0.71238016	0.73491620	0.03183495	0.41788110	0.50512755	0.25792617	0.86475210	0.68658943	0.69998970	0.93200557	0.12489560	0.57566284	0.30309375	0.99646518	0.44133189	0.90708531	0.30619450	0.74528824	0.40008401	0.17103411	0.48348686	0.98328437	0.07257346	0.22151525	0.68628707	0.96155183	0.35287000	0.29270708	0.57701312	0.50410808	0.61873530	0.17705336	0.75674953	0.72848848	0.52377836	0.26069147	0.06865372	0.32747901
Row638	RS	XD	UG	GI	AL	JV	YA	FM	TB	BA	0.66707885	0.78337778	0.90614606	0.03101886	0.27201251	0.31098408	0.36391887	0.55592820	0.60643074	0.14468514	0.45021333	0.19440299	0.01068874	0.12173744	0.35814463	0.95788113	0.50850980	0.92831868	0.70936607	0.15904365	0.10064886	0.63185899	0.15338448	0.28778171	0.17513302	0.77190343	0.26537548	0.45023735	0.74271185	0.20530803	0.14749652	0.18022951	0.41800625	0.56484911	0.40202727	0.91905699	0.76578339	0.73341640	0.12065462	0.74209137	0.50374865	0.16165601	0.75773523	0.54401955	0.06534512	0.76579543	0.68525715	0.35433208	0.86770887	0.72000399	0.17659102	0.71281612	0.64969124	0.39185719	0.83708804	0.86190454	0.17502081	0.96598350	0.98743211	0.59774030	0.84340606	0.36691316	0.77329653	0.44868365	0.60367971	0.85771444	0.56723479	0.78958763	0.50934146	0.18069444	0.64592610	0.04192492	0.62209668	0.71330563	0.18185671	0.56921656	0.58505353	0.39445379	0.98406989	0.70830599	0.73726011	0.12527388	0.29566817	0.21631350	0.19877775	0.75169861	0.93268070	0.60511724	0.81021789	0.69414545
Row639	MI	UD	LO	EV	FO	US	SA	WM	HL	WE	0.32809093	0.06682597	0.22113633	0.35934955	0.45459886	0.27435539	0.24044071	0.32799510	0.79636882	0.61139009	0.73967414	0.41028846	0.09937160	0.01889466	0.88792871	0.55396778	0.01446953	0.01545289	0.52490102	0.25409628	0.01061113	0.89412704	0.49394694	0.94486371	0.17807509	0.62358585	0.36482673	0.43118978	0.07456243	0.09225608	0.71845646	0.89059264	0.08951289	0.02023644	0.79244938	0.14157663	0.35696501	0.39737252	0.63474226	0.75242669	0.43952597	0.80509668	0.03042030	0.37541693	0.01162414	0.91994381	0.94569700	0.40566610	0.45155471	0.36136310	0.21186055	0.12012292	0.86169797	0.95390381	0.70407505	0.95532395	0.51869699	0.62161732	0.16988858	0.48366314	0.95740850	0.69289722	0.25195047	0.30112692	0.38376045	0.20709448	0.18172498	0.07461188	0.98291271	0.36153541	0.95606153	0.63714181	0.55771812	0.31126242	0.06442912	0.79693776	0.05561422	0.08933443	0.01734052	0.68210871	0.98862118	0.78609811	0.29569722	0.40114366	0.17420324	0.37420638	0.00712560	0.87131951	0.09066456	0.02264602
